#X		#Y		#Wave		#Intensity
8199.223032	14522.982917	1713.655273	0.217971
8199.223032	14522.982917	1712.680664	0.196129
8199.223032	14522.982917	1711.706055	0.194305
8199.223032	14522.982917	1710.730469	0.181517
8199.223032	14522.982917	1709.754883	0.150526
8199.223032	14522.982917	1708.779297	0.142202
8199.223032	14522.982917	1707.803711	0.178307
8199.223032	14522.982917	1706.827148	0.135139
8199.223032	14522.982917	1705.851563	0.143242
8199.223032	14522.982917	1704.875000	0.135846
8199.223032	14522.982917	1703.898438	0.120622
8199.223032	14522.982917	1702.920898	0.107705
8199.223032	14522.982917	1701.944336	0.094132
8199.223032	14522.982917	1700.966797	0.131173
8199.223032	14522.982917	1699.989258	0.103839
8199.223032	14522.982917	1699.010742	0.077669
8199.223032	14522.982917	1698.033203	0.067383
8199.223032	14522.982917	1697.054688	0.110867
8199.223032	14522.982917	1696.076172	0.121085
8199.223032	14522.982917	1695.097656	0.112735
8199.223032	14522.982917	1694.119141	0.130168
8199.223032	14522.982917	1693.139648	0.130895
8199.223032	14522.982917	1692.160156	0.145005
8199.223032	14522.982917	1691.180664	0.106371
8199.223032	14522.982917	1690.201172	0.130268
8199.223032	14522.982917	1689.220703	0.106779
8199.223032	14522.982917	1688.240234	0.142643
8199.223032	14522.982917	1687.259766	0.150337
8199.223032	14522.982917	1686.279297	0.160245
8199.223032	14522.982917	1685.298828	0.135701
8199.223032	14522.982917	1684.317383	0.153079
8199.223032	14522.982917	1683.335938	0.162586
8199.223032	14522.982917	1682.354492	0.189999
8199.223032	14522.982917	1681.372070	0.139169
8199.223032	14522.982917	1680.390625	0.180533
8199.223032	14522.982917	1679.408203	0.162905
8199.223032	14522.982917	1678.425781	0.186159
8199.223032	14522.982917	1677.443359	0.172913
8199.223032	14522.982917	1676.459961	0.200681
8199.223032	14522.982917	1675.477539	0.217910
8199.223032	14522.982917	1674.494141	0.208389
8199.223032	14522.982917	1673.509766	0.171785
8199.223032	14522.982917	1672.526367	0.204863
8199.223032	14522.982917	1671.541992	0.218681
8199.223032	14522.982917	1670.558594	0.231677
8199.223032	14522.982917	1669.574219	0.222587
8199.223032	14522.982917	1668.588867	0.248165
8199.223032	14522.982917	1667.604492	0.215668
8199.223032	14522.982917	1666.619141	0.270645
8199.223032	14522.982917	1665.633789	0.229679
8199.223032	14522.982917	1664.648438	0.246434
8199.223032	14522.982917	1663.662109	0.249694
8199.223032	14522.982917	1662.676758	0.268008
8199.223032	14522.982917	1661.690430	0.244860
8199.223032	14522.982917	1660.704102	0.283209
8199.223032	14522.982917	1659.717773	0.285351
8199.223032	14522.982917	1658.730469	0.299473
8199.223032	14522.982917	1657.743164	0.274743
8199.223032	14522.982917	1656.755859	0.275301
8199.223032	14522.982917	1655.768555	0.278888
8199.223032	14522.982917	1654.781250	0.253522
8199.223032	14522.982917	1653.792969	0.240799
8199.223032	14522.982917	1652.804688	0.263542
8199.223032	14522.982917	1651.816406	0.268861
8199.223032	14522.982917	1650.828125	0.249026
8199.223032	14522.982917	1649.838867	0.233775
8199.223032	14522.982917	1648.849609	0.202030
8199.223032	14522.982917	1647.860352	0.207344
8199.223032	14522.982917	1646.871094	0.167018
8199.223032	14522.982917	1645.881836	0.184838
8199.223032	14522.982917	1644.891602	0.179662
8199.223032	14522.982917	1643.901367	0.200976
8199.223032	14522.982917	1642.911133	0.130369
8199.223032	14522.982917	1641.920898	0.183603
8199.223032	14522.982917	1640.929688	0.145722
8199.223032	14522.982917	1639.938477	0.130548
8199.223032	14522.982917	1638.947266	0.157588
8199.223032	14522.982917	1637.956055	0.155776
8199.223032	14522.982917	1636.964844	0.138722
8199.223032	14522.982917	1635.972656	0.155207
8199.223032	14522.982917	1634.980469	0.132139
8199.223032	14522.982917	1633.988281	0.148194
8199.223032	14522.982917	1632.996094	0.102960
8199.223032	14522.982917	1632.002930	0.145756
8199.223032	14522.982917	1631.009766	0.105443
8199.223032	14522.982917	1630.016602	0.132189
8199.223032	14522.982917	1629.023438	0.121737
8199.223032	14522.982917	1628.030273	0.131104
8199.223032	14522.982917	1627.036133	0.114441
8199.223032	14522.982917	1626.041992	0.106795
8199.223032	14522.982917	1625.047852	0.133777
